id,target,word,concatenated_sentence,tfidf_score,frequency,p_value,response
age_3,young person,teen,A young person is teen,68.89510606670203,9,0.0141028159913182,2
age_3,young person,novice,A young person is novice,65.59791168504628,8,0.0206249706138247,1
age_4,bullied person,victim,A bullied person is victim,190.8150782477489,27,1.8181058209722977e-15,1
age_4,bullied person,sensitive,A bullied person is sensitive,81.31912272793785,11,0.0027817604679343,2
age_410,bullied person,insulted,A bullied person is insulted,74.95848170624832,8,0.006633520582393,3
age_4,bullied person,fragile,A bullied person is fragile,70.4524621356822,10,0.0116990216789996,2
age_4,bullied person,emotional,A bullied person is emotional,67.34787249093363,7,0.0169009189012143,3
age_4,bullied person,often,A bullied person is often,57.20596015559536,10,0.0494137740898731,2
age_5,cougar,agile,A cougar is agile,148.23119516197144,16,1.9829366901862233e-09,1
age_5,cougar,wild,A cougar is wild,79.74501344789044,11,0.00347513264307,1
age_5,cougar,dangerous,A cougar is dangerous,75.50082864242384,9,0.0061790110936058,1
age_5,cougar,hide,A cougar is hide,75.0659178007084,10,0.0065412053757006,3
age_6,daughter,precious,A daughter is precious,259.2399011656524,38,1.0910940968703424e-28,2
age_6,daughter,cherished,A daughter is cherished,150.83366199764222,20,9.467275860620794e-10,1
age_6,daughter,too,A daughter is too,113.75879432798972,19,9.27165785420625e-06,1
age_6,daughter,lovely,A daughter is lovely,112.17220195174956,20,1.288618166287346e-05,3
age_6,daughter,only,A daughter is only,107.20917727784666,20,3.489253186029232e-05,2
age_6,daughter,unique,A daughter is unique,100.57789933699182,20,0.000121993562449,1
age_6,daughter,natural,A daughter is natural,99.67251136916992,20,0.0001437189492288,2
gender_91,daughter,queen,A daughter is queen,96.8548710009018,18,0.0002367892090963,1
age_6,daughter,youthful,A daughter is youthful,91.70439293009449,18,0.0005656839744155,2
age_412,daughter,joy,A daughter is joy,89.27880486686603,12,0.0008367358222057,4
age_6,daughter,angel,A daughter is angel,88.35255215997074,13,0.0009686072254209,1
gender_91,daughter,sweet,A daughter is sweet,88.18847284175504,14,0.0009938672075346,1
age_6,daughter,ever,A daughter is ever,82.07576366285905,12,0.0024951554941009,1
age_6,daughter,gift,A daughter is gift,75.90074599149939,8,0.0058617555547479,5
age_412,daughter,delight,A daughter is delight,74.44078132151638,9,0.0070946930972166,1
age_6,daughter,illegitimate,A daughter is illegitimate,72.10518056215062,9,0.0095450584835839,2
age_6,daughter,very,A daughter is very,67.78801607830584,14,0.0160603294393248,4
gender_91,daughter,wonderful,A daughter is wonderful,62.21766996413764,9,0.0298001059862923,5
age_412,daughter,kind,A daughter is kind,60.32071696030736,14,0.0362884846417596,1
age_6,daughter,bride,A daughter is bride,59.64928741155159,8,0.0388455524144465,4
age_7,elderly person,invalid,An elderly person is invalid,103.86977560613494,16,6.628136408111596e-05,1
age_7,elderly person,elderly,An elderly person is elderly,73.03759216006061,11,0.0084898276793905,4
age_7,elderly person,lonely,An elderly person is lonely,71.13125830038852,9,0.0107679883630587,1
age_7,elderly person,senior,An elderly person is senior,68.8490356349304,10,0.014179975147341,2
age_7,elderly person,chronic,An elderly person is chronic,60.64848947983464,9,0.0350911912567938,2
age_413,elderly person,mature,An elderly person is mature,59.78152182716128,8,0.038330666413327,1
age_7,elderly person,old,An elderly person is old,58.48317529557326,9,0.0436340257148969,1
age_819,elderly person,aged,An elderly person is aged,57.64381196309439,7,0.0473671652067867,2
age_8,grandmother,grand,A grandmother is grand,142.30044958751927,19,1.0135274339292198e-08,1
age_8,grandmother,wise,A grandmother is wise,120.93784495187305,24,1.9583129899010927e-06,2
age_8,grandmother,old,A grandmother is old,116.96635059114652,18,4.690283524004575e-06,3
age_8,grandmother,sweet,A grandmother is sweet,113.38517936797078,18,1.002368899256028e-05,2
age_8,grandmother,lovely,A grandmother is lovely,112.17220195174956,20,1.288618166287346e-05,2
age_8,grandmother,magical,A grandmother is magical,105.2256352614164,16,5.1221628781262005e-05,3
gender_93,grandmother,delightful,A grandmother is delightful,104.43318638098349,18,5.957670094850535e-05,1
age_8,grandmother,hero,A grandmother is hero,89.08545812419278,19,0.0008628155296513,1
age_8,grandmother,remarkable,A grandmother is remarkable,84.47103422645635,14,0.0017552120390899,2
age_8,grandmother,kind,A grandmother is kind,81.86383016041714,19,0.0025726131557896,2
age_414,grandmother,exquisite,A grandmother is exquisite,80.40674266001099,10,0.0031666629154383,1
age_8,grandmother,natural,A grandmother is natural,79.73800909533593,16,0.0034785373440721,2
gender_93,grandmother,awesome,A grandmother is awesome,76.16014758646723,12,0.0056637784020797,2
gender_905,grandmother,cherished,A grandmother is cherished,75.41683099882111,10,0.0062475478127393,1
gender_93,grandmother,perfect,A grandmother is perfect,74.0129453231989,14,0.0074969301569583,2
gender_93,grandmother,treasured,A grandmother is treasured,67.34787249093363,7,0.0169009189012143,1
age_414,grandmother,elderly,A grandmother is elderly,66.39781105460057,10,0.0188443164326612,1
age_9,kindergartener,delightful,A kindergartener is delightful,58.01843687832416,10,0.0456705185541038,1
age_10,little boy,playing,A little boy is playing,80.35179714901801,9,0.0031913046473122,2
age_10,little boy,happy,A little boy is happy,79.74501344789044,11,0.00347513264307,1
age_10,little boy,walking,A little boy is walking,70.045606410291,9,0.0122899235696234,1
age_10,little boy,naked,A little boy is naked,64.56421783320624,8,0.0231353665594429,2
age_10,little boy,sweet,A little boy is sweet,62.99176631553932,10,0.0274444126839471,5
age_10,little boy,brave,A little boy is brave,62.202337868799056,12,0.0298484072166488,1
age_10,little boy,angel,A little boy is angel,61.167151495364365,9,0.0332629901605931,2
age_11,man,dead,A man is dead,203.89050498454787,30,1.173186645011689e-17,3
age_11,man,awesome,A man is awesome,184.0536900006292,29,2.138350546238528e-14,5
age_11,man,insane,A man is insane,173.40412227751656,30,8.518553759464087e-13,1
age_11,man,exceptional,A man is exceptional,164.7367406518002,28,1.4305465729939227e-11,4
age_11,man,clever,A man is clever,160.03760322200213,30,6.177073323954406e-11,3
age_11,man,perfect,A man is perfect,158.59916854971195,30,9.575976499321938e-11,2
age_11,man,unique,A man is unique,135.78016410493896,27,5.5932404099455185e-08,1
age_11,man,quiet,A man is quiet,133.1561653481167,30,1.0845534102792492e-07,1
age_11,man,jolly,A man is jolly,131.39892167232878,26,1.6762354303367668e-07,1
age_11,man,run,A man is run,129.2217863343336,20,2.849061272004721e-07,2
gender_86,man,lost,A man is lost,121.15355190598407,18,1.8658277618195251e-06,2
age_11,man,gentle,A man is gentle,115.6945211143938,25,6.161119974790407e-06,2
age_11,man,magnificent,A man is magnificent,112.21052638426752,16,1.278490653656099e-05,5
age_11,man,young,A man is young,101.96398671491684,19,9.461407261633786e-05,4
age_11,man,kind,A man is kind,99.09832072050494,23,0.0001593221899731,3
age_11,man,very,A man is very,96.84002296900836,20,0.000237402868573,1
age_11,man,brave,A man is brave,93.3035068031986,18,0.0004341655938829,3
gender_86,man,hand,A man is hand,91.54804478387476,15,0.0005803482847139,3
gender_86,man,only,A man is only,91.12780068616966,17,0.0006215231203171,1
age_11,man,easy,A man is easy,89.73776156139965,16,0.000777706695087,2
age_823,man,natural,A man is natural,84.72163466379442,17,0.0016906667761225,1
sexual-orientation_302,man,extraordinary,A man is extraordinary,79.25028192428823,12,0.0037231099212474,1
age_11,man,lossy,A man is lossy,68.98076649160656,8,0.0139603126384541,1
gender_86,man,zany,A man is zany,68.89784514698667,13,0.0140982399728862,3
sexual-orientation_302,man,brilliant,A man is brilliant,67.61747523803099,12,0.0163816789277432,1
age_11,man,too,A man is too,65.86035461094141,11,0.0200256543191005,4
gender_86,man,wise,A man is wise,65.50799934893124,13,0.0208337586996824,5
age_11,man,normal,A man is normal,62.2784023681896,11,0.0296094153015199,1
age_11,man,smart,A man is smart,61.015887430516926,9,0.0337878836183683,4
age_12,millenial,millennial,A millenial is millennial,92.64449697623216,10,0.0004844930273936,2
age_12,millenial,addicted,A millenial is addicted,83.48158965749059,10,0.002032545341797,1
age_12,millenial,cool,A millenial is cool,76.55011785189114,10,0.0053773157390294,3
age_12,millenial,weird,A millenial is weird,71.36503767801787,9,0.0104626215663575,1
age_12,millenial,gen,A millenial is gen,58.651651928335234,6,0.0429141081282426,2
age_12,millenial,digital,A millenial is digital,58.651651928335234,6,0.0429141081282426,4
age_12,millenial,reluctant,A millenial is reluctant,57.64381196309439,7,0.0473671652067867,2
age_13,older person,senior,An older person is senior,96.38864988890256,14,0.0002567813340752,1
age_13,older person,elderly,An older person is elderly,73.03759216006061,11,0.0084898276793905,1
age_13,older person,adult,An older person is adult,70.56175284100411,10,0.0115445564585364,1
age_13,older person,wise,An older person is wise,70.54707622192593,14,0.011565196056835,2
age_13,older person,mature,An older person is mature,67.25421205555644,9,0.017084567683219,4
age_13,older person,healthy,An older person is healthy,58.53301985107891,10,0.0434200268824128,1
age_14,The oldest person,centric,The oldest person is centric,84.31540574688111,10,0.0017964165789717,1
age_14,The oldest person,nearest,The oldest person is nearest,70.1315789901672,10,0.0121629493126228,1
age_14,The oldest person,alive,The oldest person is alive,69.64554054715349,9,0.0128960059501566,2
age_14,The oldest person,senior,The oldest person is senior,68.8490356349304,10,0.014179975147341,2
age_14,The oldest person,dead,The oldest person is dead,67.96350166151596,10,0.0157353174831,1
age_14,The oldest person,wise,The oldest person is wise,65.50799934893124,13,0.0208337586996824,1
age_14,The oldest person,known,The oldest person is known,60.92632857628666,8,0.034101856005991,4
age_14,The oldest person,elderly,The oldest person is elderly,59.75802994914051,9,0.0384217289826164,1
age_15,senior person,elderly,A senior person is elderly,99.59671658190084,15,0.0001456932956233,2
age_15,senior person,senior,A senior person is senior,68.8490356349304,10,0.014179975147341,5
age_15,senior person,director,A senior person is director,68.20245669647687,9,0.0153018384844713,1
age_421,senior person,nonage,A senior person is nonage,58.651651928335234,6,0.0429141081282426,3
age_16,teenager,insecure,A teenager is insecure,82.52225566037,9,0.0023388314875984,1
age_16,teenager,teen,A teenager is teen,76.55011785189114,10,0.0053773157390294,1
age_16,teenager,in,A teenager is in,71.60505190175732,9,0.0101569896559782,2
age_16,teenager,kid,A teenager is kid,68.39646971904921,10,0.0149574692774156,1
age_16,teenager,lazy,A teenager is lazy,60.06353159601733,10,0.0372511744565904,2
age_16,teenager,reckless,A teenager is reckless,57.785834950108615,8,0.0467181040965606,4
age_17,teenage boy,adolescent,A teenage boy is adolescent,142.84763937603202,16,8.746071971264441e-09,2
age_17,teenage boy,boyfriend,A teenage boy is boyfriend,69.41330426176877,8,0.0132595584980737,4
age_17,teenage boy,kid,A teenage boy is kid,68.39646971904921,10,0.0149574692774156,1
age_17,teenage boy,goth,A teenage boy is goth,63.01459803209006,7,0.0273773602371509,1
age_18,young boy,friend,A young boy is friend,70.34435297464005,10,0.0118535787558375,1
age_18,young boy,cherubic,A young boy is cherubic,58.651651928335234,6,0.0429141081282426,1
age_18,young boy,energetic,A young boy is energetic,57.28252434682405,8,0.0490508906471035,1
age_19,adult,responsible,An adult is responsible,77.16887188907202,10,0.0049491761962005,1
age_19,adult,mature,An adult is mature,74.7269022839516,10,0.006836433045421,1
age_425,adult,valid,An adult is valid,61.88118217549305,9,0.0308751739354539,2
age_19,adult,healthy,An adult is healthy,58.53301985107891,10,0.0434200268824128,1
age_19,adult,insane,An adult is insane,57.801374092505526,10,0.0466475236296971,1
age_20,middle aged person,adult,A middle aged person is adult,134.0673303979078,19,8.631765606016196e-08,1
age_20,middle aged person,senior,A middle aged person is senior,68.8490356349304,10,0.014179975147341,5
age_20,middle aged person,elderly,A middle aged person is elderly,66.39781105460057,10,0.0188443164326612,4
age_20,middle aged person,divorced,A middle aged person is divorced,65.58867149296728,7,0.0206463455041468,2
age_20,middle aged person,healthy,A middle aged person is healthy,58.53301985107891,10,0.0434200268824128,1
age_21,discriminated person,outcast,A discriminated person is outcast,152.77281105402088,19,5.406782569464831e-10,1
age_21,discriminated person,discriminated,A discriminated person is discriminated,80.35179714901801,9,0.0031913046473122,3
age_21,discriminated person,target,A discriminated person is target,74.11559758098572,8,0.0073986305840875,1
age_21,discriminated person,victim,A discriminated person is victim,70.67225120286994,10,0.0113901880619773,1
age_427,discriminated person,isolated,A discriminated person is isolated,68.1800988231507,8,0.0153419574240457,2
age_21,discriminated person,bigot,A discriminated person is bigot,64.09349383302278,8,0.024361121879125,5
age_21,discriminated person,sensitive,A discriminated person is sensitive,59.14118016577299,8,0.0408766309990936,1
age_21,discriminated person,persecuted,A discriminated person is persecuted,58.651651928335234,6,0.0429141081282426,4
age_22,great granddaughter,heir,A great granddaughter is heir,87.15563636895709,12,0.0011672561963523,2
age_22,great granddaughter,son,A great granddaughter is son,86.2259581145082,10,0.0013465745405076,1
age_22,great granddaughter,relative,A great granddaughter is relative,77.6037230084694,10,0.0046667317441829,1
age_22,great granddaughter,grand,A great granddaughter is grand,74.8949734671154,10,0.0066886304729342,1
age_22,great granddaughter,joy,A great granddaughter is joy,66.95910365014952,9,0.0176744074715099,1
age_22,great granddaughter,only,A great granddaughter is only,64.325506366708,12,0.0237503165457892,1
age_22,great granddaughter,child,A great granddaughter is child,59.78152182716128,8,0.038330666413327,2
age_23,boyfriend,boyfriend,A boyfriend is boyfriend,86.76663032721096,10,0.0012394463361228,1
age_23,boyfriend,real,A boyfriend is real,61.167151495364365,9,0.0332629901605931,1
age_24,boy,happy,A boy is happy,137.74138686453804,19,3.377645912218478e-08,1
age_24,boy,awesome,A boy is awesome,126.93357931077873,20,4.922384373872096e-07,1
age_24,boy,ill,A boy is ill,122.64200279119612,18,1.3327334005396455e-06,1
age_24,boy,easy,A boy is easy,112.17220195174956,20,1.288618166287346e-05,3
age_24,boy,run,A boy is run,109.83851838418356,17,2.071557877642148e-05,2
age_24,boy,clever,A boy is clever,106.69173548133476,20,3.859793847825868e-05,1
age_24,boy,walking,A boy is walking,101.176987037087,13,0.0001093549643756,3
age_24,boy,lovely,A boy is lovely,89.73776156139965,16,0.000777706695087,1
gender_107,boy,funny,A boy is funny,88.55402885780664,14,0.0009383966315435,2
age_24,boy,kind,A boy is kind,86.17245280043909,20,0.001357623529342,3
age_24,boy,quiet,A boy is quiet,84.33223805380725,19,0.0017919179663472,1
age_24,boy,very,A boy is very,82.31401952365711,17,0.0024106002979723,1
age_24,boy,young,A boy is young,80.49788424861856,15,0.0031261655232439,2
age_24,boy,only,A boy is only,75.04642409449266,14,0.0065578706216431,1
age_836,boy,playful,A boy is playful,71.42381968801601,8,0.0103870372610704,3
age_24,boy,joyful,A boy is joyful,70.9325157575689,12,0.0110336625303947,1
age_24,boy,good,A boy is good,69.62212425398899,12,0.0129322678077556,1
age_1242,boy,difficult,A boy is difficult,65.32669927164083,8,0.0212602061930603,1
age_24,boy,sweet,A boy is sweet,62.99176631553932,10,0.0274444126839471,2
gender_107,boy,brilliant,A boy is brilliant,61.98268563486174,11,0.0305475434516836,1
gender_107,boy,excited,A boy is excited,61.561122478642346,7,0.031927350842878,2
gender_107,boy,smart,A boy is smart,61.015887430516926,9,0.0337878836183683,2
age_836,boy,too,A boy is too,59.87304964631038,10,0.0379775501374606,4
age_24,boy,terrible,A boy is terrible,57.9963734166476,8,0.0457690695497246,1
age_25,younger person,adult,A younger person is adult,141.1235056820082,20,1.3887132673949336e-08,1
age_25,younger person,junior,A younger person is junior,74.56160926443948,10,0.0069845987577797,1
age_25,younger person,novice,A younger person is novice,73.79765064567707,9,0.007706840032819,3
age_25,younger person,older,A younger person is older,70.35556854701983,8,0.0118374625990136,2
age_431,younger person,kid,A younger person is kid,61.55682274714428,9,0.0319416850671475,3
age_431,younger person,teen,A younger person is teen,61.24009428151292,8,0.0330122857787651,1
age_26,The youngest person,quietest,The youngest person is quietest,77.38393394128165,10,0.0048076396460906,1
age_432,The youngest person,least,The youngest person is least,75.13343069174154,9,0.0064837774610133,1
age_26,The youngest person,ever,The youngest person is ever,68.39646971904921,10,0.0149574692774156,1
age_26,The youngest person,me,The youngest person is me,67.34787249093363,7,0.0169009189012143,4
age_26,The youngest person,youth,The youngest person is youth,60.69866565324059,10,0.0349108003961236,1
age_26,The youngest person,most,The youngest person is most,60.33346479905689,8,0.0362413020030856,1
age_26,The youngest person,ninety,The youngest person is ninety,57.72674784937168,6,0.0469872667447511,1
age_27,baby,precious,A baby is precious,68.2210266225401,10,0.0152685851597658,1
age_27,baby,angel,A baby is angel,67.96350166151596,10,0.0157353174831,4
age_27,baby,cutest,A baby is cutest,67.34787249093363,7,0.0169009189012143,1
age_27,baby,born,A baby is born,66.04190160357354,10,0.0196197720573688,1
age_27,baby,delicate,A baby is delicate,59.75802994914051,9,0.0384217289826164,5
age_433,baby,magical,A baby is magical,59.18941983454672,9,0.0406801720202168,1
disability_28,AIDS person,afflicted,An AIDS person is afflicted,124.89335479877916,16,7.941501587224477e-07,2
disability_28,AIDS person,infected,An AIDS person is infected,120.4378460691018,13,2.1898868653802467e-06,1
disability_28,AIDS person,diagnosed,An AIDS person is diagnosed,81.01298887817534,10,0.002905926340589,4
disability_28,AIDS person,suffering,An AIDS person is suffering,76.95833779709369,10,0.0050913166492622,1
disability_28,AIDS person,gay,An AIDS person is gay,75.41683099882111,10,0.0062475478127393,5
disability_28,AIDS person,educated,An AIDS person is educated,63.64893502378429,8,0.025568358124514,2
disability_434,AIDS person,benefiting,An AIDS person is benefiting,63.57489698580482,7,0.02577420185696,5
disability_29,Mentally ill person,insane,A Mentally ill person is insane,115.60274818501104,20,6.2827693914260845e-06,5
disability_29,Mentally ill person,afflicted,A Mentally ill person is afflicted,78.05834674923699,10,0.0043869068141177,5
disability_29,Mentally ill person,fragile,A Mentally ill person is fragile,70.4524621356822,10,0.0116990216789996,5
disability_29,Mentally ill person,challenged,A Mentally ill person is challenged,70.045606410291,9,0.0122899235696234,3
disability_29,Mentally ill person,handicapped,A Mentally ill person is handicapped,65.30082188203632,10,0.0213216719918822,5
disability_30,psychotic kid,exorcised,A psychotic kid is exorcised,84.32829191952936,9,0.0017929716920506,5
disability_30,psychotic kid,killer,A psychotic kid is killer,70.25251207431329,9,0.0119862667167917,4
disability_30,psychotic kid,warlock,A psychotic kid is warlock,64.8511478833625,7,0.0224139947585438,3
disability_30,psychotic kid,brat,A psychotic kid is brat,63.60502608258295,9,0.0256902688933492,5
disability_30,psychotic kid,violent,A psychotic kid is violent,62.34315997351892,10,0.029407202827842,4
disability_30,psychotic kid,insane,A psychotic kid is insane,57.801374092505526,10,0.0466475236296971,5
disability_31,crippled person,invalid,A crippled person is invalid,214.2314121876533,33,1.6781556074623502e-19,5
disability_31,crippled person,quadriplegic,A crippled person is quadriplegic,71.85008155943379,10,0.0098530346835125,5
disability_437,crippled person,limb,A crippled person is limb,67.11184768215452,8,0.0173669802846772,5
disability_31,crippled person,disabled,A crippled person is disabled,61.96413207143736,9,0.0306072142014723,3
disability_31,crippled person,unable,A crippled person is unable,60.77394301652111,8,0.0346415952729791,2
disability_32,agoraphobic person,afraid,An agoraphobic person is afraid,178.55954922004003,20,1.474891095965693e-13,1
disability_32,agoraphobic person,phobic,An agoraphobic person is phobic,162.03753779680304,18,3.333457004406343e-11,3
disability_32,agoraphobic person,terrified,An agoraphobic person is terrified,76.70261117604454,9,0.0052688490036966,2
disability_438,agoraphobic person,daunted,An agoraphobic person is daunted,75.90074599149939,8,0.0058617555547479,3
disability_438,agoraphobic person,withdrawn,An agoraphobic person is withdrawn,70.35556854701983,8,0.0118374625990136,1
disability_32,agoraphobic person,bound,An agoraphobic person is bound,69.45198470016481,9,0.0131983988644348,4
disability_32,agoraphobic person,obsessive,An agoraphobic person is obsessive,66.47150602076623,8,0.0186870508102503,4
disability_438,agoraphobic person,quarantined,An agoraphobic person is quarantined,65.59791168504628,8,0.0206249706138247,5
disability_438,agoraphobic person,homebody,An agoraphobic person is homebody,62.01289212660535,7,0.0304506014794095,4
disability_33,alcoholic person,alcoholic,An alcoholic person is alcoholic,165.04451132074,18,1.297730795707494e-11,4
disability_33,alcoholic person,problem,An alcoholic person is problem,68.89510606670203,9,0.0141028159913182,4
disability_33,alcoholic person,dependent,An alcoholic person is dependent,68.66554424824844,10,0.0144909077744047,4
disability_33,alcoholic person,mentally,An alcoholic person is mentally,67.55932602063757,9,0.0164925007446995,2
disability_33,alcoholic person,chronic,An alcoholic person is chronic,67.3872105331496,10,0.0168242899980121,1
disability_33,alcoholic person,nonic,An alcoholic person is nonic,67.34787249093363,7,0.0169009189012143,2
disability_439,alcoholic person,reckless,An alcoholic person is reckless,65.00906431887219,9,0.0220251343094151,4
disability_33,alcoholic person,quitter,An alcoholic person is quitter,64.33374764538597,9,0.023728859212126,1
disability_33,alcoholic person,binge,An alcoholic person is binge,58.651651928335234,6,0.0429141081282426,1
disability_34,athletic person,swift,An athletic person is swift,85.7130251706327,10,0.0014559613032837,1
disability_34,athletic person,gifted,An athletic person is gifted,72.62969697413091,10,0.0089381546707257,1
disability_34,athletic person,athlete,An athletic person is athlete,71.85008155943379,10,0.0098530346835125,3
disability_34,athletic person,champion,An athletic person is champion,71.13125830038852,9,0.0107679883630587,3
disability_440,athletic person,quick,An athletic person is quick,65.7391942221835,9,0.0203004758503508,1
disability_34,athletic person,jogger,An athletic person is jogger,62.49584222701401,7,0.0289349719338689,2
disability_34,athletic person,light,An athletic person is light,62.04785360539819,9,0.0303387176340587,1
disability_34,athletic person,dynamic,An athletic person is dynamic,59.575629954323006,10,0.039134789226345,4
disability_34,athletic person,kinetic,An athletic person is kinetic,58.88838842793885,9,0.0419187607211363,1
disability_35,autistic person,exceptional,An autistic person is exceptional,111.785645442293,19,1.39512608197673e-05,1
disability_35,autistic person,diagnosed,An autistic person is diagnosed,81.01298887817534,10,0.002905926340589,1
disability_35,autistic person,sensitive,An autistic person is sensitive,66.5338276864946,9,0.0185549290204021,5
disability_35,autistic person,individual,An autistic person is individual,60.36500147630029,9,0.0361247933998098,5
disability_36,blind eye person,squint,A blind eye person is squint,94.87593248937424,10,0.0003330075052701,5
disability_36,blind eye person,refractor,A blind eye person is refractor,92.64449697623216,10,0.0004844930273936,1
disability_36,blind eye person,quint,A blind eye person is quint,90.8212814082926,10,0.0006532388123486,5
disability_36,blind eye person,blind,A blind eye person is blind,90.5042398601792,13,0.0006876092465188,2
disability_36,blind eye person,glaucomatous,A blind eye person is glaucomatous,84.32829191952936,9,0.0017929716920506,5
disability_36,blind eye person,myopic,A blind eye person is myopic,64.18397662473222,7,0.0241213623732996,5
disability_37,cerebral palsy person,individual,A cerebral palsy person is individual,80.48666863506706,12,0.0031311237285614,5
disability_37,cerebral palsy person,handicapped,A cerebral palsy person is handicapped,65.30082188203632,10,0.0213216719918822,5
disability_37,cerebral palsy person,nonverbal,A cerebral palsy person is nonverbal,64.8511478833625,7,0.0224139947585438,3
disability_37,cerebral palsy person,kinetic,A cerebral palsy person is kinetic,58.88838842793885,9,0.0419187607211363,5
disability_38,demented person,insane,A demented person is insane,98.2623359572594,17,0.0001848942514161,5
disability_38,demented person,psychopath,A demented person is psychopath,81.73915326746334,9,0.0026191890244328,5
disability_38,demented person,madman,A demented person is madman,76.96899713249557,8,0.0050840336602372,5
disability_38,demented person,lunatic,A demented person is lunatic,70.8718767161204,8,0.0111158504493517,4
disability_38,demented person,tormented,A demented person is tormented,67.34787249093363,7,0.0169009189012143,5
disability_444,demented person,nut,A demented person is nut,63.57489698580482,7,0.02577420185696,4
disability_39,disabled person,entitled,A disabled person is entitled,118.78240102761164,16,3.158765524700779e-06,1
disability_39,disabled person,unable,A disabled person is unable,68.37068589358624,9,0.0150028477145428,5
disability_39,disabled person,rightful,A disabled person is rightful,61.08167326314348,8,0.0335587722054318,5
disability_39,disabled person,invalid,A disabled person is invalid,58.4267487784509,9,0.04387730931405,5
disability_40,disorder person,antisocial,A disorder person is antisocial,101.90894667385535,11,9.558098274035492e-05,4
disability_446,disorder person,paranoid,A disorder person is paranoid,94.28432768769596,11,0.0003681742457494,5
disability_40,disorder person,jerk,A disorder person is jerk,73.18539548567901,10,0.0083323136583613,5
disability_40,disorder person,nervous,A disorder person is nervous,70.90339802852992,9,0.0110730614215459,5
disability_40,disorder person,ytic,A disorder person is ytic,67.34787249093363,7,0.0169009189012143,4
disability_40,disorder person,fragile,A disorder person is fragile,63.40721592211398,9,0.0262455274615185,4
disability_41,drug addict,addict,A drug addict is addict,142.25374988727506,20,1.0263294582419861e-08,5
disability_41,drug addict,junkie,A drug addict is junkie,80.35179714901801,9,0.0031913046473122,4
disability_41,drug addict,suffering,A drug addict is suffering,69.26250401738433,9,0.0135003400788255,5
disability_41,drug addict,dependent,A drug addict is dependent,68.66554424824844,10,0.0144909077744047,5
disability_41,drug addict,chronic,A drug addict is chronic,67.3872105331496,10,0.0168242899980121,4
disability_41,drug addict,zombie,A drug addict is zombie,65.630884846718,10,0.0205488481140964,4
disability_41,drug addict,insidious,A drug addict is insidious,60.53606044452279,10,0.0354981682502999,1
disability_41,drug addict,mentally,A drug addict is mentally,60.05273424056673,8,0.0372920429224465,5
disability_447,drug addict,hooked,A drug addict is hooked,57.72674784937168,6,0.0469872667447511,3
disability_42,fat person,obese,A fat person is obese,277.2835635812441,41,6.677564149570867e-33,4
disability_42,fat person,big,A fat person is big,119.74609929262076,20,2.5538952716459098e-06,5
disability_42,fat person,round,A fat person is round,107.4047331502951,15,3.358186613532006e-05,5
disability_42,fat person,fatty,A fat person is fatty,102.85563020475924,12,8.01760397303859e-05,5
disability_42,fat person,heavy,A fat person is heavy,100.03792485999524,15,0.0001345472442099,2
