id,target,word,concatenated_sentence,tfidf_score,frequency,p_value,response
age_6,daughter,queen,This daughter is a/an queen,86.65715221734823,20,0.0003373679458596,1
age_412,daughter,heir,This daughter is a/an heir,82.07576366285905,12,0.0007783364949114,1
age_6,daughter,icon,This daughter is a/an icon,76.6302111517143,16,0.0019651603226529,4
age_6,daughter,kid,This daughter is a/an kid,71.97254389462796,13,0.0040961836598283,1
gender_91,daughter,jewel,This daughter is a/an jewel,63.85113630162837,12,0.0130022608285991,1
age_412,daughter,charm,This daughter is a/an charm,59.65758647025686,7,0.0221964387621984,4
gender_91,daughter,beauty,This daughter is a/an beauty,58.80059434277441,10,0.0246340058471709,2
gender_903,daughter,child,This daughter is a/an child,58.71248706328212,9,0.024896885499621,1
age_6,daughter,relative,This daughter is a/an relative,57.46951860264899,10,0.0288629625255096,2
age_6,daughter,vixen,This daughter is a/an vixen,53.72650144754644,7,0.04408100177508,1
age_7,elderly person,expert,This elderly person is a/an expert,76.23575677603431,18,0.0020955802990829,1
age_7,elderly person,relative,This elderly person is a/an relative,57.46951860264899,10,0.0288629625255096,1
age_7,elderly person,senior,This elderly person is a/an senior,56.99506827301556,8,0.0305093227381042,2
age_8,grandmother,grandma,This grandmother is a/an grandma,150.65952398692662,19,1.0937115499683179e-11,1
age_8,grandmother,angel,This grandmother is a/an angel,123.05841504323608,21,6.721656009479245e-08,1
age_8,grandmother,expert,This grandmother is a/an expert,114.35363516405148,27,7.007659610745491e-07,1
gender_93,grandmother,kin,This grandmother is a/an kin,97.6512477694664,16,3.664365591172655e-05,2
age_8,grandmother,icon,This grandmother is a/an icon,95.78776393964289,20,5.453690394215463e-05,1
age_8,grandmother,character,This grandmother is a/an character,94.5579411059909,19,7.056342121602229e-05,1
age_8,grandmother,person,This grandmother is a/an person,89.84143185302435,20,0.0001829758047505,1
age_8,grandmother,queen,This grandmother is a/an queen,86.65715221734823,20,0.0003373679458596,1
age_414,grandmother,treasure,This grandmother is a/an treasure,81.15118053449919,11,0.0009155846790407,1
age_8,grandmother,rock,This grandmother is a/an rock,76.25432320332834,14,0.0020892697052223,1
age_8,grandmother,doctor,This grandmother is a/an doctor,74.54833633095913,15,0.0027467364082237,1
gender_93,grandmother,softball,This grandmother is a/an softball,74.11559758098572,8,0.0029408061013059,1
age_8,grandmother,uncle,This grandmother is a/an uncle,71.52175110181459,14,0.0043856548594,1
age_8,grandmother,nurse,This grandmother is a/an nurse,68.63074484010447,11,0.0067164268480868,4
age_1226,grandmother,matriarch,This grandmother is a/an matriarch,64.8511478833625,7,0.0113751937607789,1
gender_93,grandmother,hero,This grandmother is a/an hero,59.37246242139002,15,0.0229837919453594,3
age_8,grandmother,jewel,This grandmother is a/an jewel,58.53020827649267,11,0.0254482106144879,4
age_8,grandmother,fairy,This grandmother is a/an fairy,57.785834950108615,8,0.0278068971535445,1
age_8,grandmother,mother,This grandmother is a/an mother,55.93859049691102,8,0.0344558298047804,3
gender_499,grandmother,widow,This grandmother is a/an widow,54.01821032235041,7,0.0426995046941051,2
age_9,kindergartener,prodigy,This kindergartener is a/an prodigy,60.9897464948213,10,0.0188128409256568,4
age_9,kindergartener,angel,This kindergartener is a/an angel,58.59924525868385,10,0.025238208342425,1
age_9,kindergartener,boy,This kindergartener is a/an boy,55.93658991427074,9,0.0344636831330011,1
age_9,kindergartener,friend,This kindergartener is a/an friend,55.63147723510721,10,0.035678737953588,1
age_415,kindergartener,expert,This kindergartener is a/an expert,55.05915767158034,13,0.038052533457482,1
age_9,kindergartener,star,This kindergartener is a/an star,54.48937592575913,10,0.0405422329192665,1
age_9,kindergartener,rockstar,This kindergartener is a/an rockstar,52.99834242075897,10,0.0476870604511756,1
age_10,little boy,angel,This little boy is a/an angel,117.1984905173677,20,3.3274900917332133e-07,2
age_10,little boy,prodigy,This little boy is a/an prodigy,60.9897464948213,10,0.0188128409256568,3
age_10,little boy,friend,This little boy is a/an friend,55.63147723510721,10,0.035678737953588,1
age_11,man,expert,This man is a/an expert,169.4127928356318,40,9.45024480872849e-15,4
gender_86,man,captain,This man is a/an captain,159.18146057967766,24,4.966403280602864e-13,2
age_11,man,rock,This man is a/an rock,147.06190903499038,27,3.8126006664999365e-11,1
age_11,man,doctor,This man is a/an doctor,139.15689448445704,28,5.268490886246178e-10,1
age_11,man,gentleman,This man is a/an gentleman,138.57293166006875,30,6.355492013981145e-10,3
age_11,man,individual,This man is a/an individual,126.33027377720616,29,2.6483239840918024e-08,5
age_11,man,master,This man is a/an master,121.96002464688884,26,9.132587431525137e-08,3
age_11,man,hero,This man is a/an hero,118.74492484278004,30,2.2004667760816458e-07,2
age_11,man,father,This man is a/an father,109.53341188956377,19,2.361179055876488e-06,3
age_11,man,quintessence,This man is a/an quintessence,106.1209737197851,16,5.3834571308913365e-06,2
age_11,man,person,This man is a/an person,94.33350344567556,21,7.392999347286653e-05,4
age_11,man,wizard,This man is a/an wizard,88.04180824168343,18,0.0002593656373355,1
age_11,man,angel,This man is a/an angel,87.89886788802578,15,0.0002665610593923,1
gender_86,man,lion,This man is a/an lion,86.6629123547357,16,0.0003370024680549,1
age_11,man,veteran,This man is a/an veteran,80.49788424861856,15,0.0010256087340214,2
age_1635,man,success,This man is a/an success,78.76347097688307,11,0.00137912693847,3
sexual-orientation_708,man,engineer,This man is a/an engineer,76.30923695345412,13,0.0020707056944543,1
sexual-orientation_302,man,outsider,This man is a/an outsider,75.8599309257946,14,0.0022270951370976,2
age_11,man,youth,This man is a/an youth,73.58514514528923,17,0.0031955098726546,4
gender_86,man,zoo,This man is a/an zoo,72.39773146516556,15,0.0038389500582781,2
age_11,man,king,This man is a/an king,71.85961482622197,16,0.0041670477000619,2
gender_86,man,visionary,This man is a/an visionary,64.53780967956301,13,0.0118648519034041,4
gender_86,man,tiger,This man is a/an tiger,64.41491882519419,13,0.012061829780149,3
age_417,man,journalist,This man is a/an journalist,63.417216524655046,12,0.0137686229464144,4
sexual-orientation_302,man,knight,This man is a/an knight,63.11587293338034,14,0.0143234878763811,1
gender_86,man,warrior,This man is a/an warrior,61.80899781580276,11,0.0169581861425445,3
age_11,man,legend,This man is a/an legend,59.6546736238253,13,0.0222043658569589,2
sexual-orientation_302,man,noble,This man is a/an noble,58.21260279575095,8,0.0264332726653782,1
gender_86,man,saint,This man is a/an saint,57.64916415240197,10,0.0282591739848243,1
sexual-orientation_302,man,uncle,This man is a/an uncle,56.19566157999717,11,0.0334588580367933,2
age_12,millenial,enthusiast,This millenial is a/an enthusiast,80.86465263977951,12,0.0009624316014559,1
age_12,millenial,baby,This millenial is a/an baby,72.9116899903578,9,0.0035473992931297,2
age_12,millenial,dreamer,This millenial is a/an dreamer,63.705585787966086,9,0.013255108106182,3
age_12,millenial,urbanite,This millenial is a/an urbanite,61.82539727828171,10,0.0169227164225542,2
age_12,millenial,child,This millenial is a/an child,58.71248706328212,9,0.024896885499621,1
age_13,older person,senior,This older person is a/an senior,71.24383534126945,10,0.0045730951487624,2
age_13,older person,adult,This older person is a/an adult,68.30836342222766,10,0.0070345537379951,1
age_13,older person,relative,This older person is a/an relative,57.46951860264899,10,0.0288629625255096,1
age_13,older person,elder,This older person is a/an elder,54.43888684655603,8,0.040769083401565,1
age_14,The oldest person,oldster,The oldest person is a/an oldster,79.03473144487614,10,0.0013173467253856,2
age_14,The oldest person,grandfather,The oldest person is a/an grandfather,77.6037230084694,10,0.0016742345808893,4
age_14,The oldest person,senior,The oldest person is a/an senior,71.24383534126945,10,0.0045730951487624,1
age_14,The oldest person,elder,The oldest person is a/an elder,68.04860855819504,10,0.0073004804280542,1
age_14,The oldest person,wise,The oldest person is a/an wise,59.02078402281677,7,0.0239872078728096,1
age_14,The oldest person,natural,The oldest person is a/an natural,54.48937592575913,10,0.0405422329192665,3
age_15,senior person,executive,This senior person is a/an executive,83.18766962865149,12,0.0006384545073515,2
age_15,senior person,director,This senior person is a/an director,62.73729965892768,10,0.0150477595032153,2
age_15,senior person,chairman,This senior person is a/an chairman,61.735097511257614,8,0.0171188116708607,3
age_15,senior person,resident,This senior person is a/an resident,61.015887430516926,9,0.0187510994831441,3
age_15,senior person,leader,This senior person is a/an leader,54.336367476206114,10,0.0412328780219764,1
age_16,teenager,outcast,This teenager is a/an outcast,67.30332117104973,12,0.0081132921366611,3
age_16,teenager,dreamer,This teenager is a/an dreamer,63.705585787966086,9,0.013255108106182,2
age_16,teenager,prodigy,This teenager is a/an prodigy,60.9897464948213,10,0.0188128409256568,1
age_16,teenager,teen,This teenager is a/an teen,57.3981727244155,7,0.0291057129411265,2
age_16,teenager,kid,This teenager is a/an kid,55.36349530355997,10,0.0367746819526119,2
age_16,teenager,star,This teenager is a/an star,54.48937592575913,10,0.0405422329192665,2
age_17,teenage boy,dreamer,This teenage boy is a/an dreamer,70.78398420885121,10,0.0048989851464143,1
age_17,teenage boy,prodigy,This teenage boy is a/an prodigy,60.9897464948213,10,0.0188128409256568,2
age_17,teenage boy,outsider,This teenage boy is a/an outsider,59.60423144169575,11,0.0223420198268353,1
age_17,teenage boy,champ,This teenage boy is a/an champ,56.9753354500858,9,0.0305794476491387,1
age_17,teenage boy,wrestler,This teenage boy is a/an wrestler,56.08180710389493,7,0.0338974386922612,1
age_17,teenage boy,kid,This teenage boy is a/an kid,55.36349530355997,10,0.0367746819526119,1
age_18,young boy,prodigy,This young boy is a/an prodigy,60.9897464948213,10,0.0188128409256568,3
age_424,young boy,wonder,This young boy is a/an wonder,58.14462151791627,10,0.0266482075556869,5
age_19,adult,expert,This adult is a/an expert,63.529797313361925,15,0.0135661374293265,1
age_19,adult,species,This adult is a/an species,60.41581851485476,10,0.0202126084634098,1
age_19,adult,father,This adult is a/an father,57.64916415240197,10,0.0282591739848243,1
age_19,adult,owl,This adult is a/an owl,55.89403664350723,9,0.0346310754896822,1
age_20,middle aged person,success,This middle aged person is a/an success,71.60315543353006,10,0.00433206712033,3
age_20,middle aged person,father,This middle aged person is a/an father,57.64916415240197,10,0.0282591739848243,2
age_20,middle aged person,man,This middle aged person is a/an man,54.9860920237315,10,0.0383646531243435,3
age_20,middle aged person,businessman,This middle aged person is a/an businessman,54.479916096893,7,0.0405846583183128,1
age_21,discriminated person,individual,This discriminated person is a/an individual,78.41189406861072,18,0.0014631361616463,3
age_21,discriminated person,target,This discriminated person is a/an target,72.01668346524579,8,0.0040687801341975,3
age_21,discriminated person,refugee,This discriminated person is a/an refugee,61.871374370768,10,0.0168236125090102,1
age_21,discriminated person,enemy,This discriminated person is a/an enemy,53.34586774066737,10,0.0459375834249507,2
age_22,great granddaughter,heiress,This great granddaughter is a/an heiress,91.82974862323964,11,0.0001232814173977,3
age_22,great granddaughter,niece,This great granddaughter is a/an niece,83.38004727860894,9,0.0006167499675023,1
age_22,great granddaughter,princess,This great granddaughter is a/an princess,67.11184768215452,8,0.0083345446336426,1
age_428,great granddaughter,daughter,This great granddaughter is a/an daughter,62.9309143090249,9,0.0146735040941636,4
age_22,great granddaughter,relative,This great granddaughter is a/an relative,57.46951860264899,10,0.0288629625255096,2
age_428,great granddaughter,maiden,This great granddaughter is a/an maiden,53.31053750425083,7,0.0461130503663719,1
age_23,boyfriend,idiot,This boyfriend is a/an idiot,93.7930047622635,14,8.266852442331752e-05,5
age_23,boyfriend,dream,This boyfriend is a/an dream,70.56175284100411,10,0.0050637719408428,3
age_23,boyfriend,jerk,This boyfriend is a/an jerk,61.7989898234236,9,0.0169798632312972,1
age_23,boyfriend,terror,This boyfriend is a/an terror,55.14708735552327,7,0.0376796676464146,1
age_24,boy,prodigy,This boy is a/an prodigy,121.9794929896426,20,9.083351421813993e-08,5
age_24,boy,friend,This boy is a/an friend,111.26295447021442,20,1.5374408833844971e-06,4
age_24,boy,dream,This boy is a/an dream,105.84262926150616,15,5.750288156521535e-06,3
gender_107,boy,brat,This boy is a/an brat,98.85451572295028,15,2.821431118793017e-05,1
age_24,boy,ace,This boy is a/an ace,93.75879241389416,16,8.325314205258908e-05,1
age_24,boy,wonder,This boy is a/an wonder,93.03139442866603,16,9.664235088636813e-05,3
age_24,boy,genius,This boy is a/an genius,88.00550010038249,17,0.0002611759879453,1
age_24,boy,kid,This boy is a/an kid,83.04524295533996,15,0.0006549753455417,5
age_24,boy,hero,This boy is a/an hero,79.16328322852002,20,0.0012889615011562,4
age_24,boy,champ,This boy is a/an champ,75.96711393344773,12,0.0021888456852157,1
age_24,boy,man,This boy is a/an man,71.48191963085095,13,0.0044120907424788,1
gender_107,boy,natural,This boy is a/an natural,70.83618870348687,13,0.0048609750561827,1
age_24,boy,visionary,This boy is a/an visionary,69.50225657799093,14,0.0059191727590856,5
age_24,boy,enemy,This boy is a/an enemy,69.3496280628676,13,0.0060524217495228,1
age_24,boy,individual,This boy is a/an individual,65.3432450571756,15,0.0106416225913991,1
age_24,boy,youth,This boy is a/an youth,64.92806924584343,15,0.0112577067298555,1
gender_107,boy,sensation,This boy is a/an sensation,64.09349383302278,8,0.0125904913558904,3
age_25,younger person,adult,This younger person is a/an adult,136.61672684445531,20,1.183725119654106e-09,1
age_25,younger person,nephew,This younger person is a/an nephew,65.58867149296728,7,0.0102914158954313,2
age_25,younger person,brother,This younger person is a/an brother,61.735097511257614,8,0.0171188116708607,1
age_26,The youngest person,infant,The youngest person is a/an infant,165.42395849225863,20,4.574293691267541e-14,3
age_26,The youngest person,spring,The youngest person is a/an spring,92.64449697623216,10,0.0001045638228696,1
age_432,The youngest person,minor,The youngest person is a/an minor,84.32829191952936,9,0.0005193832058642,1
age_26,The youngest person,newborn,The youngest person is a/an newborn,84.32829191952936,9,0.0005193832058642,1
age_26,The youngest person,enfant,The youngest person is a/an enfant,81.99738960630785,10,0.0007891902446315,3
age_26,The youngest person,runaway,The youngest person is a/an runaway,71.60505190175732,9,0.0043308256987052,3
age_26,The youngest person,daughter,The youngest person is a/an daughter,69.92323812113878,10,0.0055650307167904,2
age_26,The youngest person,adult,The youngest person is a/an adult,68.30836342222766,10,0.0070345537379951,1
age_26,The youngest person,child,The youngest person is a/an child,65.23609673698013,10,0.0107977422729655,1
age_26,The youngest person,kid,The youngest person is a/an kid,55.36349530355997,10,0.0367746819526119,1
age_26,The youngest person,junior,The youngest person is a/an junior,52.79178169917478,7,0.0487519357604468,1
age_27,baby,kitten,This baby is a/an kitten,82.34830280442056,10,0.0007416546871928,1
age_27,baby,angel,This baby is a/an angel,76.179018836289,13,0.0021149724207498,1
age_433,baby,jellyfish,This baby is a/an jellyfish,61.40171594005307,8,0.0178596907145713,1
age_27,baby,wonder,This baby is a/an wonder,58.14462151791627,10,0.0266482075556869,4
age_27,baby,elephant,This baby is a/an elephant,56.06029450993987,10,0.0339808365608404,1
age_27,baby,monkey,This baby is a/an monkey,54.322606105928585,7,0.0412954583988536,5
disability_28,ThisIDS person,individual,This ThisIDS person is a/an individual,56.63081238288552,13,0.0318254500104583,5
disability_28,ThisIDS person,kind,This ThisIDS person is a/an kind,54.44541981102874,10,0.0407396725123759,5
disability_29,Mentally ill person,outcast,This Mentally ill person is a/an outcast,100.9549817565746,18,1.772075509115448e-05,5
disability_29,Mentally ill person,patient,This Mentally ill person is a/an patient,66.76685662395506,10,0.0087465885581766,5
disability_29,Mentally ill person,case,This Mentally ill person is a/an case,64.67168362793062,10,0.0116534513783358,1
disability_29,Mentally ill person,victim,This Mentally ill person is a/an victim,64.25371234114601,10,0.0123245173849828,5
disability_435,Mentally ill person,asylum,This Mentally ill person is a/an asylum,55.69281814581125,7,0.0354316791031488,1
disability_30,psychotic kid,enigma,This psychotic kid is a/an enigma,77.84954283421739,14,0.0016072618015616,5
disability_30,psychotic kid,outcast,This psychotic kid is a/an outcast,67.30332117104973,12,0.0081132921366611,5
disability_30,psychotic kid,lunatic,This psychotic kid is a/an lunatic,65.48917814521982,9,0.0104321561256787,3
disability_30,psychotic kid,case,This psychotic kid is a/an case,64.67168362793062,10,0.0116534513783358,5
disability_30,psychotic kid,villain,This psychotic kid is a/an villain,63.505577556903695,9,0.0136094802730013,4
disability_30,psychotic kid,terrorist,This psychotic kid is a/an terrorist,62.24700538652449,10,0.0160323741132067,5
disability_30,psychotic kid,maniac,This psychotic kid is a/an maniac,61.561122478642346,7,0.0175020949184929,4
disability_436,psychotic kid,rebel,This psychotic kid is a/an rebel,55.69491683703336,8,0.0354232512208566,5
disability_31,crippled person,invalid,This crippled person is a/an invalid,97.28445638449196,15,3.9654305543758246e-05,4
disability_31,crippled person,quadriplegic,This crippled person is a/an quadriplegic,68.5421196483225,9,0.0068025899443286,2
disability_31,crippled person,beneficiary,This crippled person is a/an beneficiary,66.6733653653183,9,0.0088612822399585,5
disability_31,crippled person,refugee,This crippled person is a/an refugee,61.871374370768,10,0.0168236125090102,5
disability_32,agoraphobic person,quarantine,This agoraphobic person is a/an quarantine,79.03473144487614,10,0.0013173467253856,4
disability_32,agoraphobic person,hermit,This agoraphobic person is a/an hermit,69.17899698288237,12,0.0062045288798507,3
disability_32,agoraphobic person,loner,This agoraphobic person is a/an loner,68.57042013650616,8,0.006774970144605,5
disability_32,agoraphobic person,recluse,This agoraphobic person is a/an recluse,67.3872105331496,10,0.0080179931906364,4
disability_32,agoraphobic person,fear,This agoraphobic person is a/an fear,58.651651928335234,6,0.0250797647364925,3
disability_438,agoraphobic person,acidhead,This agoraphobic person is a/an acidhead,55.586698185739294,6,0.0358599817821493,4
disability_33,alcoholic person,addict,This alcoholic person is a/an addict,90.11997543103912,13,0.0001732318020503,2
disability_33,alcoholic person,problem,This alcoholic person is a/an problem,68.5421196483225,9,0.0068025899443286,1
disability_33,alcoholic person,recluse,This alcoholic person is a/an recluse,67.3872105331496,10,0.0080179931906364,3
disability_33,alcoholic person,alcoholic,This alcoholic person is a/an alcoholic,65.58867149296728,7,0.0102914158954313,1
disability_845,alcoholic person,connoisseur,This alcoholic person is a/an connoisseur,55.88461096512805,7,0.0346682435987486,4
disability_34,athletic person,olympian,This athletic person is a/an olympian,76.15791072035833,10,0.0021222282784704,1
disability_34,athletic person,runner,This athletic person is a/an runner,69.64554054715349,9,0.0057964560513689,1
disability_34,athletic person,star,This athletic person is a/an star,54.48937592575913,10,0.0405422329192665,1
disability_440,athletic person,diver,This athletic person is a/an diver,54.01821032235041,7,0.0426995046941051,4
disability_440,athletic person,forward,This athletic person is a/an forward,54.01251259893434,6,0.0427261492684253,5
disability_35,autistic person,exception,This autistic person is a/an exception,71.61867883795847,11,0.0043219148995707,3
disability_35,autistic person,individual,This autistic person is a/an individual,69.69946139432064,16,0.005750863004275,1
disability_35,autistic person,mastermind,This autistic person is a/an mastermind,60.50562933742802,9,0.0199879055024956,3
disability_36,blind eye person,glutton,This blind eye person is a/an glutton,80.35179714901801,9,0.0010518155794969,5
disability_36,blind eye person,fool,This blind eye person is a/an fool,68.8490356349304,10,0.0065083009750895,5
disability_36,blind eye person,knave,This blind eye person is a/an knave,62.262761253592,8,0.0159998945493088,4
disability_36,blind eye person,witness,This blind eye person is a/an witness,59.18941983454672,9,0.0235015505512621,1
disability_848,blind eye person,eye,This blind eye person is a/an eye,56.92555949362455,6,0.0307569306784338,5
disability_37,cerebral palsy person,individual,This cerebral palsy person is a/an individual,78.41189406861072,18,0.0014631361616463,5
disability_37,cerebral palsy person,diplomat,This cerebral palsy person is a/an diplomat,69.03595696505194,10,0.0063346389822883,2
disability_37,cerebral palsy person,brave,This cerebral palsy person is a/an brave,66.95910365014952,9,0.0085148256098678,4
disability_37,cerebral palsy person,patient,This cerebral palsy person is a/an patient,66.76685662395506,10,0.0087465885581766,5
disability_37,cerebral palsy person,exception,This cerebral palsy person is a/an exception,65.10788985268952,10,0.0109871621249497,1
disability_37,cerebral palsy person,case,This cerebral palsy person is a/an case,64.67168362793062,10,0.0116534513783358,3
disability_37,cerebral palsy person,victim,This cerebral palsy person is a/an victim,64.25371234114601,10,0.0123245173849828,5
disability_37,cerebral palsy person,unique,This cerebral palsy person is a/an unique,55.48441576121026,10,0.0362768015058523,5
disability_37,cerebral palsy person,quadriplegic,This cerebral palsy person is a/an quadriplegic,53.31053750425083,7,0.0461130503663719,5
disability_38,demented person,lunatic,This demented person is a/an lunatic,72.7657534946887,10,0.0036280934140562,5
disability_38,demented person,villain,This demented person is a/an villain,70.56175284100411,10,0.0050637719408428,3
disability_38,demented person,sociopath,This demented person is a/an sociopath,68.1800988231507,8,0.0071647781971748,5
disability_38,demented person,wretch,This demented person is a/an wretch,64.55047002260717,10,0.011844718490851,1
disability_38,demented person,terrorist,This demented person is a/an terrorist,62.24700538652449,10,0.0160323741132067,1
disability_444,demented person,pervert,This demented person is a/an pervert,58.7228667218852,7,0.0248657946893706,5
disability_444,demented person,enigma,This demented person is a/an enigma,55.60681631015528,10,0.035778460286773,5
disability_39,disabled person,user,This disabled person is a/an user,96.07203591217149,11,5.135612041137308e-05,5
disability_39,disabled person,invalid,This disabled person is a/an invalid,71.34193468196077,11,0.0045061307973303,4
disability_39,disabled person,beneficiary,This disabled person is a/an beneficiary,66.6733653653183,9,0.0088612822399585,5
disability_39,disabled person,refugee,This disabled person is a/an refugee,55.6842369336912,9,0.0354661564712109,5
disability_39,disabled person,quadriplegic,This disabled person is a/an quadriplegic,53.31053750425083,7,0.0461130503663719,4
disability_40,disorder person,lunatic,This disorder person is a/an lunatic,65.48917814521982,9,0.0104321561256787,3
disability_446,disorder person,bully,This disorder person is a/an bully,65.32669927164083,8,0.0106656014020127,5
disability_446,disorder person,extrovert,This disorder person is a/an extrovert,60.73664122904768,7,0.0194196390416813,4
disability_40,disorder person,quirk,This disorder person is a/an quirk,58.94779458422102,9,0.0242000116461931,4
disability_40,disorder person,jerk,This disorder person is a/an jerk,54.93243539859876,8,0.0385951884701227,5
disability_446,disorder person,freak,This disorder person is a/an freak,54.30280771700766,9,0.0413856273963696,4
disability_41,drug addict,junkie,This drug addict is a/an junkie,86.2259581145082,10,0.0003657972137192,4
disability_447,drug addict,addict,This drug addict is a/an addict,76.25536382626387,11,0.0020889165157957,5
disability_41,drug addict,dependent,This drug addict is a/an dependent,73.35311614255112,8,0.0033130336176227,3
disability_41,drug addict,recluse,This drug addict is a/an recluse,67.3872105331496,10,0.0080179931906364,5
disability_41,drug addict,victim,This drug addict is a/an victim,64.25371234114601,10,0.0123245173849828,3
disability_41,drug addict,lost,This drug addict is a/an lost,58.437112760243416,7,0.0257337117006834,4
disability_41,drug addict,case,This drug addict is a/an case,58.20451526513756,9,0.026458766664857,4
disability_41,drug addict,zombie,This drug addict is a/an zombie,56.41845681662301,9,0.0326141391776737,4
disability_41,drug addict,menace,This drug addict is a/an menace,54.479916096893,7,0.0405846583183128,5
disability_447,drug addict,problem,This drug addict is a/an problem,53.31053750425083,7,0.0461130503663719,5
disability_42,fat person,cat,This fat person is a/an cat,139.23729209258337,20,5.13382141143512e-10,1
disability_42,fat person,massive,This fat person is a/an massive,126.0504853840532,16,2.8709735375145676e-08,4
disability_42,fat person,kid,This fat person is a/an kid,99.65429154640796,18,2.36663641551738e-05,1
disability_42,fat person,torso,This fat person is a/an torso,96.4880911920132,12,4.7014941615640834e-05,5
physical-appearance_187,fat person,yogurt,This fat person is a/an yogurt,95.84660745291772,18,5.386361068273916e-05,5
disability_42,fat person,example,This fat person is a/an example,84.80705035584995,14,0.0004758217319061,5
disability_42,fat person,person,This fat person is a/an person,80.8572886677219,18,0.0009636641072873,5
physical-appearance_593,fat person,heavy,This fat person is a/an heavy,77.14172265356943,9,0.0018070227798271,3
physical-appearance_999,fat person,jelly,This fat person is a/an jelly,76.75214492506635,10,0.0019263627821174,2
disability_42,fat person,queen,This fat person is a/an queen,73.65857938474599,17,0.0031591044119806,1
